2020-05-15 14:36:10,675INFO    :操作成功，执行语句为SELECT version FROM sysconfig WHERE type = %s AND project= %s 参数值为:('WEB', 'GBSS')
2020-05-18 15:13:14,931INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET runtime = %s WHERE testTitlename = %s AND VERSION = %s(['25.12511134147644'], ['test_case'], 'v2020.0518.0002')
2020-05-18 15:13:14,943INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET exceptionmessage = %s WHERE testTitlename = %s AND VERSION = %s(['\'selenium.common.exceptions.NoSuchElementException: Message: no such element: Unable to locate element: {"method":"xpath","selector":"//*[contains(text('], ['test_case'], 'v2020.0518.0002')
2020-05-18 15:16:39,914INFO    :操作成功，执行语句为SELECT version FROM sysconfig WHERE type = %s AND project= %s 参数值为:('WEB', 'GBSS')
2020-05-18 15:16:39,915INFO    :查询成功，结果为:('v2020.0518.0002',)
2020-05-18 15:16:39,937INFO    :操作成功，执行语句为UPDATE sysconfig SET version = %s WHERE type = %s AND project= %s ('v2020.0518.0003', 'WEB', 'GBSS')
2020-05-18 15:16:40,005INFO    :操作成功，执行语句为INSERT INTO pytest_ui_result(version,testTitle,testTitlename,result,runtime,exceptionmessage,detailed_id)VALUE(%s,%s,%s,%s,null,null,%s)('v2020.0518.0003', ['test_登录'], ['test_case'], ['0'], 1589786199)
2020-05-18 15:16:40,018INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET runtime = %s WHERE testTitlename = %s AND VERSION = %s(['23.019855737686157'], ['test_case'], 'v2020.0518.0003')
2020-05-18 15:16:40,030INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET exceptionmessage = %s WHERE testTitlename = %s AND VERSION = %s(["'selenium.common.exceptions.NoSuchElementException: Message: Element submitSo not found in screen'"], ['test_case'], 'v2020.0518.0003')
2020-05-18 15:19:40,328INFO    :操作成功，执行语句为SELECT version FROM sysconfig WHERE type = %s AND project= %s 参数值为:('WEB', 'GBSS')
2020-05-18 15:19:40,329INFO    :查询成功，结果为:('v2020.0518.0003',)
2020-05-18 15:19:40,339INFO    :操作成功，执行语句为UPDATE sysconfig SET version = %s WHERE type = %s AND project= %s ('v2020.0518.0004', 'WEB', 'GBSS')
2020-05-18 15:19:40,372INFO    :操作成功，执行语句为INSERT INTO pytest_ui_result(version,testTitle,testTitlename,result,runtime,exceptionmessage,detailed_id)VALUE(%s,%s,%s,%s,null,null,%s)('v2020.0518.0004', ['test_登录'], ['test_case'], ['0'], 1589786380)
2020-05-18 15:19:40,393INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET runtime = %s WHERE testTitlename = %s AND VERSION = %s(['26.87473464012146'], ['test_case'], 'v2020.0518.0004')
2020-05-18 15:19:40,413INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET exceptionmessage = %s WHERE testTitlename = %s AND VERSION = %s(['"selenium.common.exceptions.NoSuchElementException: Message: Element //*[contains(text('], ['test_case'], 'v2020.0518.0004')
2020-05-18 15:20:47,667INFO    :操作成功，执行语句为SELECT version FROM sysconfig WHERE type = %s AND project= %s 参数值为:('WEB', 'GBSS')
2020-05-18 15:20:47,668INFO    :查询成功，结果为:('v2020.0518.0004',)
2020-05-18 15:20:47,684INFO    :操作成功，执行语句为UPDATE sysconfig SET version = %s WHERE type = %s AND project= %s ('v2020.0518.0005', 'WEB', 'GBSS')
2020-05-18 15:20:47,745INFO    :操作成功，执行语句为INSERT INTO pytest_ui_result(version,testTitle,testTitlename,result,runtime,exceptionmessage,detailed_id)VALUE(%s,%s,%s,%s,null,null,%s)('v2020.0518.0005', ['test_登录'], ['test_case'], ['0'], 1589786447)
2020-05-18 15:20:47,767INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET runtime = %s WHERE testTitlename = %s AND VERSION = %s(['23.539501905441284'], ['test_case'], 'v2020.0518.0005')
2020-05-18 15:20:47,780INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET exceptionmessage = %s WHERE testTitlename = %s AND VERSION = %s(['"AssertionError: assert \'订单提交成功，请您在 09分57秒 内完成付款，否则订单自动取消。\' == \'恭喜，订单付款成功。\'"'], ['test_case'], 'v2020.0518.0005')
2020-05-18 15:23:08,685INFO    :操作成功，执行语句为SELECT version FROM sysconfig WHERE type = %s AND project= %s 参数值为:('WEB', 'GBSS')
2020-05-18 15:23:08,686INFO    :查询成功，结果为:('v2020.0518.0005',)
2020-05-18 15:23:08,697INFO    :操作成功，执行语句为UPDATE sysconfig SET version = %s WHERE type = %s AND project= %s ('v2020.0518.0006', 'WEB', 'GBSS')
2020-05-18 15:23:08,735INFO    :操作成功，执行语句为INSERT INTO pytest_ui_result(version,testTitle,testTitlename,result,runtime,exceptionmessage,detailed_id)VALUE(%s,%s,%s,%s,null,null,%s)('v2020.0518.0006', ['test_登录'], ['test_case'], ['1'], 1589786588)
2020-05-18 15:23:08,757INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET runtime = %s WHERE testTitlename = %s AND VERSION = %s(['30.25058937072754'], ['test_case'], 'v2020.0518.0006')
2020-05-18 15:23:08,769INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET exceptionmessage = %s WHERE testTitlename = %s AND VERSION = %s(["'Null'"], ['test_case'], 'v2020.0518.0006')
2020-05-18 15:37:31,397INFO    :操作成功，执行语句为SELECT version FROM sysconfig WHERE type = %s AND project= %s 参数值为:('WEB', 'GBSS')
2020-05-18 15:37:31,397INFO    :查询成功，结果为:('v2020.0518.0006',)
2020-05-18 15:37:31,409INFO    :操作成功，执行语句为UPDATE sysconfig SET version = %s WHERE type = %s AND project= %s ('v2020.0518.0007', 'WEB', 'GBSS')
2020-05-18 15:37:31,451INFO    :操作成功，执行语句为INSERT INTO pytest_ui_result(version,testTitle,testTitlename,result,runtime,exceptionmessage,detailed_id)VALUE(%s,%s,%s,%s,null,null,%s)('v2020.0518.0007', ['test_购买电商产品_付款成功'], ['test_case'], ['0'], 1589787451)
2020-05-18 15:37:31,463INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET runtime = %s WHERE testTitlename = %s AND VERSION = %s(['11.27867603302002'], ['test_case'], 'v2020.0518.0007')
2020-05-18 15:37:31,483INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET exceptionmessage = %s WHERE testTitlename = %s AND VERSION = %s(['"selenium.common.exceptions.InvalidSelectorException: Message: invalid selector: Unable to locate an element with the xpath expression //*[contains(text('], ['test_case'], 'v2020.0518.0007')
2020-05-18 15:41:00,976INFO    :操作成功，执行语句为SELECT version FROM sysconfig WHERE type = %s AND project= %s 参数值为:('WEB', 'GBSS')
2020-05-18 15:41:00,977INFO    :查询成功，结果为:('v2020.0518.0007',)
2020-05-18 15:41:00,993INFO    :操作成功，执行语句为UPDATE sysconfig SET version = %s WHERE type = %s AND project= %s ('v2020.0518.0008', 'WEB', 'GBSS')
2020-05-18 15:41:01,039INFO    :操作成功，执行语句为INSERT INTO pytest_ui_result(version,testTitle,testTitlename,result,runtime,exceptionmessage,detailed_id)VALUE(%s,%s,%s,%s,null,null,%s)('v2020.0518.0008', ['test_购买电商产品_付款成功'], ['test_case'], ['1'], 1589787660)
2020-05-18 15:41:01,051INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET runtime = %s WHERE testTitlename = %s AND VERSION = %s(['28.791874170303345'], ['test_case'], 'v2020.0518.0008')
2020-05-18 15:41:01,063INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET exceptionmessage = %s WHERE testTitlename = %s AND VERSION = %s(["'Null'"], ['test_case'], 'v2020.0518.0008')
2020-05-18 15:42:37,546INFO    :操作成功，执行语句为SELECT version FROM sysconfig WHERE type = %s AND project= %s 参数值为:('WEB', 'GBSS')
2020-05-18 15:42:37,547INFO    :查询成功，结果为:('v2020.0518.0008',)
2020-05-18 15:42:37,559INFO    :操作成功，执行语句为UPDATE sysconfig SET version = %s WHERE type = %s AND project= %s ('v2020.0518.0009', 'WEB', 'GBSS')
2020-05-18 15:42:37,602INFO    :操作成功，执行语句为INSERT INTO pytest_ui_result(version,testTitle,testTitlename,result,runtime,exceptionmessage,detailed_id)VALUE(%s,%s,%s,%s,null,null,%s)('v2020.0518.0009', ['test_购买直销产品_付款成功'], ['test_case'], ['0'], 1589787757)
2020-05-18 15:42:37,624INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET runtime = %s WHERE testTitlename = %s AND VERSION = %s(['26.262189149856567'], ['test_case'], 'v2020.0518.0009')
2020-05-18 15:42:37,644INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET exceptionmessage = %s WHERE testTitlename = %s AND VERSION = %s(['"selenium.common.exceptions.NoSuchElementException: Message: Element //*[contains(text('], ['test_case'], 'v2020.0518.0009')
2020-05-18 15:43:16,224INFO    :操作成功，执行语句为SELECT version FROM sysconfig WHERE type = %s AND project= %s 参数值为:('WEB', 'GBSS')
2020-05-18 15:43:16,225INFO    :查询成功，结果为:('v2020.0518.0009',)
2020-05-18 15:43:16,240INFO    :操作成功，执行语句为UPDATE sysconfig SET version = %s WHERE type = %s AND project= %s ('v2020.0518.0010', 'WEB', 'GBSS')
2020-05-18 15:43:16,277INFO    :操作成功，执行语句为INSERT INTO pytest_ui_result(version,testTitle,testTitlename,result,runtime,exceptionmessage,detailed_id)VALUE(%s,%s,%s,%s,null,null,%s)('v2020.0518.0010', ['test_购买直销产品_付款成功'], ['test_case'], ['1'], 1589787796)
2020-05-18 15:43:16,299INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET runtime = %s WHERE testTitlename = %s AND VERSION = %s(['29.169547080993652'], ['test_case'], 'v2020.0518.0010')
2020-05-18 15:43:16,318INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET exceptionmessage = %s WHERE testTitlename = %s AND VERSION = %s(["'Null'"], ['test_case'], 'v2020.0518.0010')
2020-05-18 15:47:36,046INFO    :操作成功，执行语句为SELECT version FROM sysconfig WHERE type = %s AND project= %s 参数值为:('WEB', 'GBSS')
2020-05-18 15:47:36,046INFO    :查询成功，结果为:('v2020.0518.0010',)
2020-05-18 15:47:36,057INFO    :操作成功，执行语句为UPDATE sysconfig SET version = %s WHERE type = %s AND project= %s ('v2020.0518.0011', 'WEB', 'GBSS')
2020-05-18 15:47:36,083INFO    :操作成功，执行语句为INSERT INTO pytest_ui_result(version,testTitle,testTitlename,result,runtime,exceptionmessage,detailed_id)VALUE(%s,%s,%s,%s,null,null,%s)('v2020.0518.0011', ['test_购买电商产品_付款成功'], ['test_case'], ['0'], 1589788056)
2020-05-18 15:47:36,103INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET runtime = %s WHERE testTitlename = %s AND VERSION = %s(['23.4747211933136'], ['test_case'], 'v2020.0518.0011')
2020-05-18 15:47:36,114INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET exceptionmessage = %s WHERE testTitlename = %s AND VERSION = %s(['"AttributeError: \'NoneType\' object has no attribute \'_parent\'"'], ['test_case'], 'v2020.0518.0011')
2020-05-18 15:49:24,995INFO    :操作成功，执行语句为SELECT version FROM sysconfig WHERE type = %s AND project= %s 参数值为:('WEB', 'GBSS')
2020-05-18 15:49:24,996INFO    :查询成功，结果为:('v2020.0518.0011',)
2020-05-18 15:49:25,013INFO    :操作成功，执行语句为UPDATE sysconfig SET version = %s WHERE type = %s AND project= %s ('v2020.0518.0012', 'WEB', 'GBSS')
2020-05-18 15:49:25,042INFO    :操作成功，执行语句为INSERT INTO pytest_ui_result(version,testTitle,testTitlename,result,runtime,exceptionmessage,detailed_id)VALUE(%s,%s,%s,%s,null,null,%s)('v2020.0518.0012', ['test_购买电商产品_付款成功'], ['test_case'], ['1'], 1589788164)
2020-05-18 15:49:25,064INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET runtime = %s WHERE testTitlename = %s AND VERSION = %s(['31.73004651069641'], ['test_case'], 'v2020.0518.0012')
2020-05-18 15:49:25,075INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET exceptionmessage = %s WHERE testTitlename = %s AND VERSION = %s(["'Null'"], ['test_case'], 'v2020.0518.0012')
2020-05-18 15:49:25,231INFO    :操作成功，执行语句为SELECT version FROM sysconfig WHERE type = %s AND project= %s 参数值为:('WEB', 'GBSS')
2020-05-18 15:49:25,231INFO    :查询成功，结果为:('v2020.0518.0012',)
2020-05-18 15:49:25,242INFO    :操作成功，执行语句为UPDATE sysconfig SET version = %s WHERE type = %s AND project= %s ('v2020.0518.0013', 'WEB', 'GBSS')
2020-05-18 15:51:28,107INFO    :操作成功，执行语句为SELECT version FROM sysconfig WHERE type = %s AND project= %s 参数值为:('WEB', 'GBSS')
2020-05-18 15:51:28,108INFO    :查询成功，结果为:('v2020.0518.0013',)
2020-05-18 15:51:28,120INFO    :操作成功，执行语句为UPDATE sysconfig SET version = %s WHERE type = %s AND project= %s ('v2020.0518.0014', 'WEB', 'GBSS')
2020-05-18 15:51:28,143INFO    :操作成功，执行语句为INSERT INTO pytest_ui_result(version,testTitle,testTitlename,result,runtime,exceptionmessage,detailed_id)VALUE(%s,%s,%s,%s,null,null,%s)('v2020.0518.0014', ['test_购买电商产品_付款成功'], ['test_case'], ['1'], 1589788288)
2020-05-18 15:51:28,157INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET runtime = %s WHERE testTitlename = %s AND VERSION = %s(['43.067625761032104'], ['test_case'], 'v2020.0518.0014')
2020-05-18 15:51:28,169INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET exceptionmessage = %s WHERE testTitlename = %s AND VERSION = %s(["'Null'"], ['test_case'], 'v2020.0518.0014')
2020-05-18 15:51:28,327INFO    :操作成功，执行语句为SELECT version FROM sysconfig WHERE type = %s AND project= %s 参数值为:('WEB', 'GBSS')
2020-05-18 15:51:28,328INFO    :查询成功，结果为:('v2020.0518.0014',)
2020-05-18 15:51:28,339INFO    :操作成功，执行语句为UPDATE sysconfig SET version = %s WHERE type = %s AND project= %s ('v2020.0518.0015', 'WEB', 'GBSS')
2020-05-18 15:54:36,565INFO    :操作成功，执行语句为SELECT version FROM sysconfig WHERE type = %s AND project= %s 参数值为:('WEB', 'GBSS')
2020-05-18 15:54:36,566INFO    :查询成功，结果为:('v2020.0518.0015',)
2020-05-18 15:54:36,580INFO    :操作成功，执行语句为UPDATE sysconfig SET version = %s WHERE type = %s AND project= %s ('v2020.0518.0016', 'WEB', 'GBSS')
2020-05-18 15:54:36,627INFO    :操作成功，执行语句为INSERT INTO pytest_ui_result(version,testTitle,testTitlename,result,runtime,exceptionmessage,detailed_id)VALUE(%s,%s,%s,%s,null,null,%s)('v2020.0518.0016', ['test_购买电商产品_付款成功'], ['test_case_01'], ['1'], 1589788476)
2020-05-18 15:54:36,640INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET runtime = %s WHERE testTitlename = %s AND VERSION = %s(['33.52496695518494'], ['test_case_01'], 'v2020.0518.0016')
2020-05-18 15:54:36,662INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET runtime = %s WHERE testTitlename = %s AND VERSION = %s(['35.01312041282654'], ['test_case_02'], 'v2020.0518.0016')
2020-05-18 15:54:36,673INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET exceptionmessage = %s WHERE testTitlename = %s AND VERSION = %s(["'Null'"], ['test_case_01'], 'v2020.0518.0016')
2020-05-18 15:54:36,683INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET exceptionmessage = %s WHERE testTitlename = %s AND VERSION = %s(["'Null'"], ['test_case_02'], 'v2020.0518.0016')
2020-05-18 15:54:36,695INFO    :操作成功，执行语句为INSERT INTO pytest_ui_result(version,testTitle,testTitlename,result,runtime,exceptionmessage,detailed_id)VALUE(%s,%s,%s,%s,null,null,%s)('v2020.0518.0016', ['test_购买直销产品_付款成功'], ['test_case_02'], ['1'], 1589788476)
2020-05-18 15:54:36,705INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET runtime = %s WHERE testTitlename = %s AND VERSION = %s(['33.52496695518494'], ['test_case_01'], 'v2020.0518.0016')
2020-05-18 15:54:36,717INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET runtime = %s WHERE testTitlename = %s AND VERSION = %s(['35.01312041282654'], ['test_case_02'], 'v2020.0518.0016')
2020-05-18 15:54:36,728INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET exceptionmessage = %s WHERE testTitlename = %s AND VERSION = %s(["'Null'"], ['test_case_01'], 'v2020.0518.0016')
2020-05-18 15:54:36,738INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET exceptionmessage = %s WHERE testTitlename = %s AND VERSION = %s(["'Null'"], ['test_case_02'], 'v2020.0518.0016')
2020-05-18 16:01:35,672INFO    :操作成功，执行语句为SELECT version FROM sysconfig WHERE type = %s AND project= %s 参数值为:('WEB', 'GBSS')
2020-05-18 16:01:35,673INFO    :查询成功，结果为:('v2020.0518.0016',)
2020-05-18 16:01:35,685INFO    :操作成功，执行语句为UPDATE sysconfig SET version = %s WHERE type = %s AND project= %s ('v2020.0518.0017', 'WEB', 'GBSS')
2020-05-18 16:01:35,712INFO    :操作成功，执行语句为INSERT INTO pytest_ui_result(version,testTitle,testTitlename,result,runtime,exceptionmessage,detailed_id)VALUE(%s,%s,%s,%s,null,null,%s)('v2020.0518.0017', ['test_购买电商产品_付款成功'], ['test_case_01'], ['1'], 1589788895)
2020-05-18 16:01:35,726INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET runtime = %s WHERE testTitlename = %s AND VERSION = %s(['36.67642021179199'], ['test_case_01'], 'v2020.0518.0017')
2020-05-18 16:01:35,741INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET exceptionmessage = %s WHERE testTitlename = %s AND VERSION = %s(["'Null'"], ['test_case_01'], 'v2020.0518.0017')
2020-05-18 16:01:44,695INFO    :操作成功，执行语句为SELECT version FROM sysconfig WHERE type = %s AND project= %s 参数值为:('WEB', 'GBSS')
